GB
1.000000 -0.000000
0.999615 0.000022
0.998459 0.000088
0.996534 0.000196
0.993844 0.000343
0.990393 0.000526
0.986185 0.000741
0.981228 0.000983
0.975528 0.001247
0.969096 0.001530
0.961940 0.001825
0.954072 0.002130
0.945503 0.002441
0.936248 0.002757
0.926320 0.003076
0.915735 0.003400
0.904508 0.003729
0.892658 0.004067
0.880203 0.004418
0.867161 0.004788
0.853553 0.005182
0.839400 0.005608
0.824724 0.006073
0.809547 0.006584
0.793893 0.007147
0.777785 0.007769
0.761249 0.008457
0.744311 0.009212
0.726995 0.010040
0.709330 0.010939
0.691342 0.011911
0.673059 0.012951
0.654508 0.014055
0.635720 0.015217
0.616723 0.016428
0.597545 0.017679
0.578217 0.018957
0.558769 0.020251
0.539230 0.021547
0.519630 0.022831
0.500000 0.024088
0.480370 0.025306
0.460770 0.026471
0.441231 0.027569
0.421783 0.028590
0.402455 0.029523
0.383277 0.030359
0.364280 0.031091
0.345492 0.031712
0.326941 0.032218
0.308658 0.032607
0.290670 0.032877
0.273005 0.033028
0.255689 0.033060
0.238751 0.032977
0.222215 0.032779
0.206107 0.032470
0.190453 0.032055
0.175276 0.031535
0.160600 0.030915
0.146447 0.030198
0.132839 0.029388
0.119797 0.028486
0.107342 0.027497
0.095492 0.026421
0.084265 0.025262
0.073680 0.024022
0.063752 0.022702
0.054497 0.021305
0.045928 0.019834
0.038060 0.018291
0.030904 0.016681
0.024472 0.015006
0.018772 0.013271
0.013815 0.011483
0.009607 0.009646
0.006156 0.007768
0.003466 0.005857
0.001541 0.003919
0.000385 0.001964
0.000000 0.000000
0.000385 -0.001964
0.001541 -0.003919
0.003466 -0.005857
0.006156 -0.007768
0.009607 -0.009646
0.013815 -0.011483
0.018772 -0.013271
0.024472 -0.015006
0.030904 -0.016681
0.038060 -0.018291
0.045928 -0.019834
0.054497 -0.021305
0.063752 -0.022702
0.073680 -0.024022
0.084265 -0.025262
0.095492 -0.026421
0.107342 -0.027497
0.119797 -0.028486
0.132839 -0.029388
0.146447 -0.030198
0.160600 -0.030915
0.175276 -0.031535
0.190453 -0.032055
0.206107 -0.032470
0.222215 -0.032779
0.238751 -0.032977
0.255689 -0.033060
0.273005 -0.033028
0.290670 -0.032877
0.308658 -0.032607
0.326941 -0.032218
0.345492 -0.031712
0.364280 -0.031091
0.383277 -0.030359
0.402455 -0.029523
0.421783 -0.028590
0.441231 -0.027569
0.460770 -0.026471
0.480370 -0.025306
0.500000 -0.024088
0.519630 -0.022831
0.539230 -0.021547
0.558769 -0.020251
0.578217 -0.018957
0.597545 -0.017679
0.616723 -0.016428
0.635720 -0.015217
0.654508 -0.014055
0.673059 -0.012951
0.691342 -0.011911
0.709330 -0.010939
0.726995 -0.010040
0.744311 -0.009212
0.761249 -0.008457
0.777785 -0.007769
0.793893 -0.007147
0.809547 -0.006584
0.824724 -0.006073
0.839400 -0.005608
0.853553 -0.005182
0.867161 -0.004788
0.880203 -0.004418
0.892658 -0.004067
0.904508 -0.003729
0.915735 -0.003400
0.926320 -0.003076
0.936248 -0.002757
0.945503 -0.002441
0.954072 -0.002130
0.961940 -0.001825
0.969096 -0.001530
0.975528 -0.001247
0.981228 -0.000983
0.986185 -0.000741
0.990393 -0.000526
0.993844 -0.000343
0.996534 -0.000196
0.998459 -0.000088
0.999615 -0.000022
1.000000 0.000000
