NACA 0007 Airfoil M=0.0% P=0.0% T=7.0%
  1.000000  0.000735
  0.998459  0.000861
  0.993844  0.001237
  0.986185  0.001856
  0.975528  0.002708
  0.961940  0.003779
  0.945503  0.005050
  0.926320  0.006504
  0.904508  0.008117
  0.880203  0.009867
  0.853553  0.011729
  0.824724  0.013680
  0.793893  0.015695
  0.761249  0.017747
  0.726995  0.019811
  0.691342  0.021861
  0.654508  0.023868
  0.616723  0.025805
  0.578217  0.027640
  0.539230  0.029343
  0.500000  0.030882
  0.460770  0.032224
  0.421783  0.033336
  0.383277  0.034189
  0.345492  0.034752
  0.308658  0.035000
  0.273005  0.034911
  0.238751  0.034470
  0.206107  0.033667
  0.175276  0.032497
  0.146447  0.030965
  0.119797  0.029081
  0.095492  0.026862
  0.073680  0.024328
  0.054497  0.021505
  0.038060  0.018422
  0.024472  0.015104
  0.013815  0.011581
  0.006156  0.007877
  0.001541  0.004011
  0.000000  0.000000
  0.001541 -0.004011
  0.006156 -0.007877
  0.013815 -0.011581
  0.024472 -0.015104
  0.038060 -0.018422
  0.054497 -0.021505
  0.073680 -0.024328
  0.095492 -0.026862
  0.119797 -0.029081
  0.146447 -0.030965
  0.175276 -0.032497
  0.206107 -0.033667
  0.238751 -0.034470
  0.273005 -0.034911
  0.308658 -0.035000
  0.345492 -0.034752
  0.383277 -0.034189
  0.421783 -0.033336
  0.460770 -0.032224
  0.500000 -0.030882
  0.539230 -0.029343
  0.578217 -0.027640
  0.616723 -0.025805
  0.654508 -0.023868
  0.691342 -0.021861
  0.726995 -0.019811
  0.761249 -0.017747
  0.793893 -0.015695
  0.824724 -0.013680
  0.853553 -0.011729
  0.880203 -0.009867
  0.904508 -0.008117
  0.926320 -0.006504
  0.945503 -0.005050
  0.961940 -0.003779
  0.975528 -0.002708
  0.986185 -0.001856
  0.993844 -0.001237
  0.998459 -0.000861
  1.000000 -0.000735
