mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,0.000000,0.057860,0.029820,-0.000000,0.971200,0.971200,[]
0.00,1.00,5000.0,1.00,0.101300,0.058910,0.030270,-0.006400,0.724300,1.000000,[]
0.00,1.00,5000.0,2.00,0.190800,0.061560,0.032110,-0.006900,0.572400,1.000000,[]
0.00,1.00,5000.0,3.00,0.257400,0.065510,0.035370,-0.004000,0.477800,1.000000,[]
0.00,1.00,5000.0,4.00,0.313400,0.070610,0.040050,-0.000800,0.414100,1.000000,[]
0.00,1.00,5000.0,5.00,0.350500,0.077340,0.046950,0.002000,0.372600,1.000000,[]
0.00,1.00,5000.0,6.00,0.377100,0.084820,0.054090,0.004500,0.329300,1.000000,[]
0.00,1.00,5000.0,7.00,0.411600,0.093740,0.062950,0.004700,0.310600,1.000000,[]
0.00,1.00,5000.0,8.00,0.428600,0.102980,0.072020,0.004500,0.276400,1.000000,[]
0.00,1.00,5000.0,9.00,0.462700,0.113230,0.082420,0.003300,0.262300,1.000000,[]
0.00,1.00,5000.0,10.00,0.478900,0.123700,0.092920,0.001000,0.239800,1.000000,[]
0.00,1.00,5000.0,11.00,0.507900,0.134460,0.104500,-0.001000,0.219000,1.000000,[]
0.00,1.00,5000.0,12.00,0.532800,0.146570,0.116810,-0.004500,0.209400,1.000000,[]
0.00,1.00,5000.0,13.00,0.549700,0.157340,0.127860,-0.008000,0.182700,1.000000,[]
0.00,1.00,5000.0,14.00,0.580400,0.170800,0.141600,-0.011800,0.175300,1.000000,[]
0.00,1.00,5000.0,15.00,0.593800,0.183100,0.154230,-0.017000,0.160400,1.000000,[]
0.00,1.00,10000.0,0.00,0.000000,0.041790,0.021030,-0.000000,0.636500,0.636500,[]
0.00,1.00,10000.0,1.00,0.157600,0.042640,0.021090,-0.006300,0.469600,0.878200,[]
0.00,1.00,10000.0,2.00,0.260800,0.044450,0.022060,-0.007500,0.386600,1.000000,[]
0.00,1.00,10000.0,3.00,0.326600,0.047020,0.024200,-0.002600,0.343300,1.000000,[]
0.00,1.00,10000.0,4.00,0.388400,0.050400,0.027680,0.002400,0.303100,1.000000,[]
0.00,1.00,10000.0,5.00,0.441400,0.055570,0.033370,0.005900,0.281900,1.000000,[]
0.00,1.00,10000.0,6.00,0.480100,0.061650,0.039630,0.009700,0.249600,1.000000,[]
0.00,1.00,10000.0,7.00,0.491200,0.071510,0.049870,0.010700,0.236400,1.000000,[]
0.00,1.00,10000.0,8.00,0.498700,0.081660,0.059900,0.010600,0.209400,1.000000,[]
0.00,1.00,10000.0,9.00,0.501200,0.094220,0.072560,0.007300,0.194600,1.000000,[]
0.00,1.00,10000.0,10.00,0.523200,0.104850,0.083320,0.005600,0.178000,1.000000,[]
0.00,1.00,10000.0,11.00,0.526400,0.117260,0.096220,0.001200,0.158100,1.000000,[]
0.00,1.00,10000.0,12.00,0.548400,0.129470,0.108680,-0.002300,0.150600,1.000000,[]
0.00,1.00,10000.0,13.00,0.561500,0.140870,0.120170,-0.006800,0.127800,1.000000,[]
0.00,1.00,10000.0,14.00,0.584700,0.153700,0.133290,-0.011400,0.120200,1.000000,[]
0.00,1.00,10000.0,15.00,0.613400,0.165780,0.145640,-0.015300,0.109400,1.000000,[]
0.00,1.00,15000.0,0.00,-0.000000,0.035230,0.015710,0.000000,0.495300,0.495300,[]
0.00,1.00,15000.0,1.00,0.118700,0.035620,0.016370,0.000800,0.390000,0.692100,[]
0.00,1.00,15000.0,2.00,0.246700,0.037020,0.017540,-0.002400,0.330700,0.921300,[]
0.00,1.00,15000.0,3.00,0.348000,0.038980,0.019210,-0.003000,0.293100,1.000000,[]
0.00,1.00,15000.0,4.00,0.418900,0.041600,0.022220,0.001600,0.269700,1.000000,[]
0.00,1.00,15000.0,5.00,0.482800,0.045050,0.025860,0.006300,0.241200,1.000000,[]
0.00,1.00,15000.0,6.00,0.538300,0.050110,0.031500,0.010400,0.228400,1.000000,[]
0.00,1.00,15000.0,7.00,0.570100,0.056910,0.038780,0.014300,0.204400,1.000000,[]
0.00,1.00,15000.0,8.00,0.561600,0.068550,0.050900,0.014900,0.187300,1.000000,[]
0.00,1.00,15000.0,9.00,0.557200,0.081530,0.063870,0.012000,0.171400,1.000000,[]
0.00,1.00,15000.0,10.00,0.545100,0.095870,0.078660,0.007100,0.149800,1.000000,[]
0.00,1.00,15000.0,11.00,0.564900,0.107280,0.090240,0.004700,0.142100,1.000000,[]
0.00,1.00,15000.0,12.00,0.560400,0.120950,0.103970,-0.001200,0.118600,1.000000,[]
0.00,1.00,15000.0,13.00,0.583900,0.132810,0.116050,-0.004800,0.111900,1.000000,[]
0.00,1.00,15000.0,14.00,0.596600,0.146160,0.129530,-0.010600,0.099300,1.000000,[]
0.00,1.00,15000.0,15.00,0.616800,0.158270,0.141840,-0.015700,0.084800,1.000000,[]
0.00,1.00,20000.0,0.00,-0.000000,0.031760,0.012970,0.000000,0.418400,0.418400,[]
0.00,1.00,20000.0,1.00,0.091800,0.031790,0.013360,0.004200,0.351400,0.554600,[]
0.00,1.00,20000.0,2.00,0.230800,0.032570,0.014700,0.000600,0.296900,0.814700,[]
0.00,1.00,20000.0,3.00,0.349600,0.034220,0.016410,-0.001800,0.272700,0.973300,[]
0.00,1.00,20000.0,4.00,0.437000,0.036310,0.018700,0.000400,0.242400,1.000000,[]
0.00,1.00,20000.0,5.00,0.508500,0.039110,0.021810,0.005200,0.228300,1.000000,[]
0.00,1.00,20000.0,6.00,0.572100,0.042630,0.025580,0.010400,0.210900,1.000000,[]
0.00,1.00,20000.0,7.00,0.618700,0.048220,0.032000,0.014900,0.189300,1.000000,[]
0.00,1.00,20000.0,8.00,0.647200,0.055600,0.040290,0.018700,0.178300,1.000000,[]
0.00,1.00,20000.0,9.00,0.592800,0.073100,0.058170,0.014700,0.151900,1.000000,[]
0.00,1.00,20000.0,10.00,0.592300,0.086090,0.071250,0.011500,0.142000,1.000000,[]
0.00,1.00,20000.0,11.00,0.574200,0.102220,0.087410,0.005000,0.124200,1.000000,[]
0.00,1.00,20000.0,12.00,0.588000,0.113910,0.099250,0.001600,0.110600,1.000000,[]
0.00,1.00,20000.0,13.00,0.596700,0.127870,0.113340,-0.003800,0.103200,1.000000,[]
0.00,1.00,20000.0,14.00,0.609000,0.140540,0.126160,-0.009400,0.083400,1.000000,[]
0.00,1.00,20000.0,15.00,0.628600,0.153560,0.139320,-0.014800,0.078600,1.000000,[]
0.00,1.00,25000.0,0.00,-0.000000,0.029380,0.011180,0.000000,0.374700,0.374700,[]
0.00,1.00,25000.0,1.00,0.090400,0.029380,0.011500,0.003900,0.318600,0.472900,[]
0.00,1.00,25000.0,2.00,0.203300,0.029520,0.012710,0.005000,0.285600,0.697400,[]
0.00,1.00,25000.0,3.00,0.339000,0.030950,0.014270,0.000700,0.254800,0.928100,[]
