mach,ncrit,reynolds,aoa,cl,cd,cdp,cm,top_xtr,bot_xtr,warnings
0.00,1.00,5000.0,0.00,-0.000000,0.058940,0.026630,0.000000,0.975100,0.975100,[]
0.00,1.00,5000.0,1.00,0.075200,0.059740,0.027250,-0.002100,0.872000,1.000000,[]
0.00,1.00,5000.0,2.00,0.141000,0.061600,0.029000,-0.000900,0.779700,1.000000,[]
0.00,1.00,5000.0,3.00,0.205000,0.064400,0.031960,0.001200,0.694500,1.000000,[]
0.00,1.00,5000.0,4.00,0.264600,0.068140,0.035870,0.003800,0.614400,1.000000,[]
0.00,1.00,5000.0,5.00,0.321000,0.072910,0.041130,0.006400,0.539500,1.000000,[]
0.00,1.00,5000.0,6.00,0.367000,0.078920,0.047590,0.008800,0.470100,1.000000,[]
0.00,1.00,5000.0,7.00,0.411300,0.086160,0.055280,0.010300,0.407600,1.000000,[]
0.00,1.00,5000.0,8.00,0.445300,0.094840,0.064590,0.010900,0.352100,1.000000,[]
0.00,1.00,5000.0,9.00,0.474800,0.104700,0.074900,0.010400,0.303600,1.000000,[]
0.00,1.00,5000.0,10.00,0.501600,0.115640,0.086260,0.008800,0.263400,1.000000,[]
0.00,1.00,5000.0,11.00,0.524300,0.127430,0.098630,0.006300,0.228600,1.000000,[]
0.00,1.00,5000.0,12.00,0.543700,0.139910,0.111410,0.002800,0.199600,1.000000,[]
0.00,1.00,5000.0,13.00,0.563500,0.152900,0.124710,-0.001500,0.175400,1.000000,[]
0.00,1.00,5000.0,14.00,0.584900,0.166310,0.138410,-0.006300,0.155000,1.000000,[]
0.00,1.00,5000.0,15.00,0.606600,0.180110,0.152610,-0.011600,0.137600,1.000000,[]
0.00,1.00,10000.0,0.00,0.000000,0.043270,0.020260,0.000000,0.784500,0.784500,[]
0.00,1.00,10000.0,1.00,0.110300,0.043580,0.020640,-0.002900,0.705700,0.862900,[]
0.00,1.00,10000.0,2.00,0.218500,0.044520,0.021870,-0.005600,0.627000,0.944700,[]
0.00,1.00,10000.0,3.00,0.300300,0.046260,0.023770,-0.004200,0.551900,1.000000,[]
0.00,1.00,10000.0,4.00,0.358700,0.048730,0.026480,0.001600,0.483200,1.000000,[]
0.00,1.00,10000.0,5.00,0.413800,0.052120,0.030160,0.007000,0.417500,1.000000,[]
0.00,1.00,10000.0,6.00,0.463200,0.056610,0.035100,0.011900,0.357600,1.000000,[]
0.00,1.00,10000.0,7.00,0.498700,0.062940,0.041790,0.015700,0.302200,1.000000,[]
0.00,1.00,10000.0,8.00,0.528800,0.071300,0.050500,0.017000,0.253400,1.000000,[]
0.00,1.00,10000.0,9.00,0.548100,0.082100,0.061610,0.016100,0.212600,1.000000,[]
0.00,1.00,10000.0,10.00,0.561200,0.094490,0.074370,0.013700,0.178800,1.000000,[]
0.00,1.00,10000.0,11.00,0.571500,0.107920,0.088050,0.010200,0.151900,1.000000,[]
0.00,1.00,10000.0,12.00,0.581700,0.121910,0.102200,0.005800,0.130000,1.000000,[]
0.00,1.00,10000.0,13.00,0.590200,0.136670,0.117130,0.000400,0.111700,1.000000,[]
0.00,1.00,10000.0,14.00,0.603900,0.151320,0.132050,-0.005400,0.096800,1.000000,[]
0.00,1.00,10000.0,15.00,0.622000,0.165850,0.146720,-0.011300,0.084700,1.000000,[]
0.00,1.00,15000.0,0.00,0.000000,0.035450,0.016200,-0.000000,0.710900,0.710900,[]
0.00,1.00,15000.0,1.00,0.107600,0.035650,0.016420,-0.000200,0.639700,0.781600,[]
0.00,1.00,15000.0,2.00,0.214500,0.036300,0.017250,-0.000600,0.567500,0.852500,[]
0.00,1.00,15000.0,3.00,0.319500,0.037460,0.018620,-0.001200,0.494900,0.926200,[]
0.00,1.00,15000.0,4.00,0.412000,0.039310,0.020760,-0.000300,0.425400,1.000000,[]
0.00,1.00,15000.0,5.00,0.472000,0.041770,0.023370,0.006100,0.364700,1.000000,[]
0.00,1.00,15000.0,6.00,0.528200,0.045130,0.027130,0.012000,0.308000,1.000000,[]
0.00,1.00,15000.0,7.00,0.577100,0.049620,0.032050,0.017100,0.256600,1.000000,[]
0.00,1.00,15000.0,8.00,0.611400,0.055800,0.038840,0.021400,0.213800,1.000000,[]
0.00,1.00,15000.0,9.00,0.629800,0.064970,0.048490,0.022500,0.177200,1.000000,[]
0.00,1.00,15000.0,10.00,0.635900,0.077450,0.061310,0.020300,0.148600,1.000000,[]
0.00,1.00,15000.0,11.00,0.620300,0.095310,0.079320,0.013700,0.123100,1.000000,[]
0.00,1.00,15000.0,12.00,0.615900,0.111500,0.095630,0.008100,0.103300,1.000000,[]
